price_total,address,area_sqft,latitude,longitude,bhk,bathrooms,balcony,status,transaction,furnishing,property_type,price_per_sqft,city,source,nearest_station,station_city,station_lat,station_lon,annual_aqi,dist_to_station_km
13000000.0,"Greater Noida, Delhi NCR",1480.0,28.615887848111,77.4262748642862,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,8784.0,Greater Noida,new,Sector 62 Noida,Noida,28.627,77.373,224.41,5.34
3700000.0,"Greater Noida, Delhi NCR",598.0,28.615887848111,77.4262748642862,1.0,1.0,2.0,Ready to Move,New Property,Semi-Furnished,Individual House,6187.0,Greater Noida,new,Sector 62 Noida,Noida,28.627,77.373,224.41,5.34
6600000.0,"Gurgaon, Delhi NCR",691.0,28.3984598,76.9410753,2.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat,9551.0,Gurgaon,new,Vikas Sadan,Gurgaon,28.45,77.026,177.78,10.09
8000000.0,"Noida, Delhi NCR",950.0,28.5009068614363,77.3810429358333,2.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat,8421.0,Noida,new,Sector 125 Noida,Noida,28.5448,77.329,202.65,7.05
19000000.0,"Noida, Delhi NCR",1575.0,28.421663,77.488898,3.0,4.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,12063.0,Noida,new,Knowledge Park III,Greater Noida,28.4744,77.504,194.53,6.05
25000000.0,"Ghaziabad, Delhi NCR",1757.0,28.6402607111146,77.3701260081512,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,14229.0,Ghaziabad,new,Sector 62 Noida,Noida,28.627,77.373,224.41,1.5
52500000.0,"New Delhi, Delhi NCR",2800.0,28.6634701429251,77.1238908007496,4.0,5.0,2.0,Ready to Move,New Property,Semi-Furnished,Individual House,18750.0,New Delhi,new,Punjabi Bagh,New Delhi,28.6726,77.1312,210.67,1.24
9159000.0,"Ghaziabad, Delhi NCR",1250.0,28.6470245,77.3402594,3.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Individual House,7327.0,Ghaziabad,new,Anand Vihar,New Delhi,28.6469,77.3152,247.76,2.45
5500000.0,"Faridabad, Delhi NCR",1200.0,28.3702866887387,77.3214184830504,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,4583.0,Faridabad,new,Sector 16A,Faridabad,28.367,77.312,199.36,0.99
4046000.0,"Greater Noida, Delhi NCR",1060.0,28.5454054,77.478725,2.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Individual House,3817.0,Greater Noida,new,Knowledge Park III,Greater Noida,28.4744,77.504,194.53,8.27
38500000.0,"New Delhi, Delhi NCR",2200.0,28.6022793965379,77.0493418972268,4.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,17500.0,New Delhi,new,NSIT Dwarka,New Delhi,28.6083,77.0321,212.95,1.81
16000000.0,"Gurgaon, Delhi NCR",1450.0,28.393076374921,76.9711300573265,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,11034.0,Gurgaon,new,Vikas Sadan,Gurgaon,28.45,77.026,177.78,8.3
18050000.0,"Noida, Delhi NCR",1625.0,28.5759555604904,77.38998224804,3.0,3.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,11108.0,Noida,new,Sector 62 Noida,Noida,28.627,77.373,224.41,5.91
9500000.0,"Noida, Delhi NCR",1090.0,28.615887848111,77.4262748642862,2.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,8716.0,Noida,new,Sector 62 Noida,Noida,28.627,77.373,224.41,5.34
11800000.0,"Greater Noida, Delhi NCR",1165.0,28.4988571,77.5409299,3.0,2.0,3.0,Ready to Move,Resale,Furnished,Flat,10129.0,Greater Noida,new,Knowledge Park III,Greater Noida,28.4744,77.504,194.53,4.52
19200000.0,"New Delhi, Delhi NCR",1450.0,28.532360694229,77.2933637059808,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,13241.0,New Delhi,new,Okhla Phase 2,New Delhi,28.53,77.28,209.05,1.33
32500000.0,"New Delhi, Delhi NCR",2200.0,28.5924962797825,77.0641983732865,3.0,3.0,4.0,Ready to Move,Resale,Furnished,Flat,14773.0,New Delhi,new,Dwarka Sector 8,New Delhi,28.5825,77.046,229.58,2.1
47500000.0,"New Delhi, Delhi NCR",400.0,28.5164036737032,77.1555326926625,4.0,4.0,3.0,Ready to Move,Resale,Semi-Furnished,Individual House,13194.0,New Delhi,new,Sri Aurobindo Marg,New Delhi,28.5407,77.2011,188.18,5.21
57500000.0,"New Delhi, Delhi NCR",208.0,28.5511140134713,77.2332604119034,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,30716.0,New Delhi,new,Sirifort,New Delhi,28.5496,77.2167,210.39,1.63
13500000.0,"New Delhi, Delhi NCR",1000.0,28.6688233850088,77.0995002475256,2.0,2.0,2.0,Ready to Move,New Property,Semi-Furnished,Individual House,13500.0,New Delhi,new,Punjabi Bagh,New Delhi,28.6726,77.1312,210.67,3.12
21000000.0,"New Delhi, Delhi NCR",1125.0,28.564363,77.2368819,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,18667.0,New Delhi,new,Nehru Nagar,New Delhi,28.5682,77.2502,216.62,1.37
5900000.0,"Ghaziabad, Delhi NCR",800.0,28.664996,77.3898739,2.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Individual House,7375.0,Ghaziabad,new,Vasundhara,Ghaziabad,28.659,77.365,225.23,2.52
25000000.0,"Greater Noida, Delhi NCR",1900.0,28.615887848111,77.4262748642862,3.0,4.0,4.0,Ready to Move,New Property,Semi-Furnished,Flat,13158.0,Greater Noida,new,Sector 62 Noida,Noida,28.627,77.373,224.41,5.34
8244000.0,"Greater Noida, Delhi NCR",1060.0,28.615887848111,77.4262748642862,2.0,2.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat,7777.0,Greater Noida,new,Sector 62 Noida,Noida,28.627,77.373,224.41,5.34
30900000.0,"Greater Noida, Delhi NCR",2290.0,28.5634253115765,77.4823491977317,3.0,4.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,13493.0,Greater Noida,new,Knowledge Park III,Greater Noida,28.4744,77.504,194.53,10.12
42500000.0,"Faridabad, Delhi NCR",4350.0,28.4332296219467,77.3144507574347,5.0,5.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,9770.0,Faridabad,new,Dr Karni Singh,New Delhi,28.4985,77.3023,202.51,7.35
26500000.0,"New Delhi, Delhi NCR",1160.0,28.6019299914967,77.0189253834544,2.0,2.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,22845.0,New Delhi,new,NSIT Dwarka,New Delhi,28.6083,77.0321,212.95,1.47
13711200.0,"Greater Noida, Delhi NCR",1182.0,28.6180411799497,77.4224297344029,2.0,2.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,11600.0,Greater Noida,new,Sector 62 Noida,Noida,28.627,77.373,224.41,4.93
37500000.0,"Noida, Delhi NCR",2500.0,28.4701046,77.457665,3.0,4.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,15000.0,Noida,new,Knowledge Park III,Greater Noida,28.4744,77.504,194.53,4.55
25800000.0,"New Delhi, Delhi NCR",1600.0,28.5946485,77.0422004,3.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat,16125.0,New Delhi,new,Dwarka Sector 8,New Delhi,28.5825,77.046,229.58,1.4
65000000.0,"Noida, Delhi NCR",162.0,28.5670524,77.35249,6.0,6.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,37275.0,Noida,new,Sector 125 Noida,Noida,28.5448,77.329,202.65,3.37
11000000.0,"Noida, Delhi NCR",1365.0,28.5009068614363,77.3810429358333,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,8059.0,Noida,new,Sector 125 Noida,Noida,28.5448,77.329,202.65,7.05
8550000.0,"Gurgaon, Delhi NCR",1050.0,28.3984598,76.9410753,3.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat,8143.0,Gurgaon,new,Vikas Sadan,Gurgaon,28.45,77.026,177.78,10.09
10200000.0,"Noida, Delhi NCR",2125.0,28.615887848111,77.4262748642862,3.0,3.0,1.0,Ready to Move,New Property,Semi-Furnished,Individual House,4800.0,Noida,new,Sector 62 Noida,Noida,28.627,77.373,224.41,5.34
23000000.0,"Ghaziabad, Delhi NCR",1988.0,28.6670535,77.3780896,4.0,3.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat,11569.0,Ghaziabad,new,Vasundhara,Ghaziabad,28.659,77.365,225.23,1.56
7500000.0,"New Delhi, Delhi NCR",1200.0,28.4958944,77.1859976,3.0,2.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,6250.0,New Delhi,new,Sri Aurobindo Marg,New Delhi,28.5407,77.2011,188.18,5.2
11500000.0,"Gurgaon, Delhi NCR",1100.0,28.3931178,76.9899773,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat,10455.0,Gurgaon,new,Vikas Sadan,Gurgaon,28.45,77.026,177.78,7.24
25800000.0,"Ghaziabad, Delhi NCR",3600.0,28.6428477,77.3826371,4.0,3.0,8.0,Ready to Move,Resale,Semi-Furnished,Flat,7167.0,Ghaziabad,new,Sector 62 Noida,Noida,28.627,77.373,224.41,2.0
72500000.0,"New Delhi, Delhi NCR",2700.0,28.5328033860751,77.1989212876203,4.0,4.0,2.0,Ready to Move,New Property,Semi-Furnished,Individual House,26852.0,New Delhi,new,Sri Aurobindo Marg,New Delhi,28.5407,77.2011,188.18,0.9
168895000.0,"Noida, Delhi NCR",6570.0,28.5455214119815,77.3762879311251,5.0,5.0,5.0,Ready to Move,New Property,Semi-Furnished,Flat,25707.0,Noida,new,Sector 125 Noida,Noida,28.5448,77.329,202.65,4.62
23500000.0,"Gurgaon, Delhi NCR",2060.0,28.4337135,76.954937,3.0,3.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,11408.0,Gurgaon,new,Vikas Sadan,Gurgaon,28.45,77.026,177.78,7.18
13000000.0,"Gurgaon, Delhi NCR",1295.0,28.3645259892369,76.9814136025135,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,10039.0,Gurgaon,new,Vikas Sadan,Gurgaon,28.45,77.026,177.78,10.46
23000000.0,"Gurgaon, Delhi NCR",1584.0,28.3645259892369,76.9814136025135,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,14520.0,Gurgaon,new,Vikas Sadan,Gurgaon,28.45,77.026,177.78,10.46
5999999.0,"New Delhi, Delhi NCR",1050.0,28.6199228661584,77.0574991843728,3.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Individual House,5714.0,New Delhi,new,NSIT Dwarka,New Delhi,28.6083,77.0321,212.95,2.8
51500000.0,"Gurgaon, Delhi NCR",3197.0,28.4619565,77.056792,4.0,5.0,2.0,Ready to Move,New Property,Semi-Furnished,Individual House,16109.0,Gurgaon,new,Vikas Sadan,Gurgaon,28.45,77.026,177.78,3.29
23100000.0,"New Delhi, Delhi NCR",1700.0,28.5803207084908,77.2614220478618,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,13588.0,New Delhi,new,Nehru Nagar,New Delhi,28.5682,77.2502,216.62,1.74
7500000.0,"New Delhi, Delhi NCR",1200.0,28.7142805497447,77.1132258073509,3.0,3.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat,6250.0,New Delhi,new,Rohini,New Delhi,28.7041,77.1172,220.66,1.2
7878000.0,"New Delhi, Delhi NCR",150.0,28.4703476972446,77.1551642680555,3.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,5836.0,New Delhi,new,Aya Nagar,New Delhi,28.4725,77.1097,186.49,4.45
43500000.0,"Gurgaon, Delhi NCR",2925.0,28.512353,77.0120609,4.0,4.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,14872.0,Gurgaon,new,Vikas Sadan,Gurgaon,28.45,77.026,177.78,7.07
25500000.0,"Gurgaon, Delhi NCR",2000.0,28.4569404,77.0649341,3.0,4.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,12750.0,Gurgaon,new,Vikas Sadan,Gurgaon,28.45,77.026,177.78,3.88
110002500.0,"Noida, Delhi NCR",4500.0,28.5259509261874,77.3615789006735,4.0,4.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat,24445.0,Noida,new,Sector 125 Noida,Noida,28.5448,77.329,202.65,3.81
34800000.0,"Gurgaon, Delhi NCR",1740.0,28.4149630172885,76.9779951354747,2.0,3.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,20000.0,Gurgaon,new,Vikas Sadan,Gurgaon,28.45,77.026,177.78,6.1
6000000.0,"New Delhi, Delhi NCR",900.0,28.5688193752152,77.2798926555033,3.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat,6667.0,New Delhi,new,CRRI Mathura Road,New Delhi,28.5514,77.2739,225.62,2.02
27000000.0,"Noida, Delhi NCR",1895.0,28.5756572575939,77.3826988418206,3.0,3.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,14248.0,Noida,new,Sector 62 Noida,Noida,28.627,77.373,224.41,5.79
20600000.0,"Gurgaon, Haryana",1587.0,28.3727857,76.9722319,3.0,3.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat,12980.0,Gurgaon,new,Vikas Sadan,Gurgaon,28.45,77.026,177.78,10.07
65000000.0,"New Delhi, Delhi NCR",1800.0,28.5646159784497,77.1949033645313,4.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,36111.0,New Delhi,new,RK Puram,New Delhi,28.5665,77.1764,211.91,1.82
52500000.0,"Noida, Delhi NCR",165.0,28.5788864988646,77.3248895482547,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,29559.0,Noida,new,Sector 125 Noida,Noida,28.5448,77.329,202.65,3.81
26500000.0,"Faridabad, Delhi NCR",295.0,28.4800401409937,77.3133332121823,4.0,4.0,2.0,Ready to Move,New Property,Semi-Furnished,Individual House,9981.0,Faridabad,new,Dr Karni Singh,New Delhi,28.4985,77.3023,202.51,2.32
61500000.0,"New Delhi, Delhi NCR",1825.0,28.5730167179824,77.2308875955552,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Individual House,33699.0,New Delhi,new,JLN Stadium,New Delhi,28.5833,77.2333,203.47,1.17
90000000.0,"Gurgaon, Delhi NCR",4900.0,28.399951,77.0976948,5.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,18367.0,Gurgaon,new,Gwal Pahari,Gurgaon,28.42,77.15,219.39,5.58
7500000.0,"Ghaziabad, Delhi NCR",1200.0,28.6665791273366,77.4788351999233,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,6250.0,Ghaziabad,new,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,3.59
35000000.0,"New Delhi, Delhi NCR",150.0,28.5688775,77.2431195,3.0,3.0,3.0,Ready to Move,New Property,Semi-Furnished,Individual House,25926.0,New Delhi,new,Nehru Nagar,New Delhi,28.5682,77.2502,216.62,0.7
12500000.0,"Faridabad, Delhi NCR",2250.0,28.41050505,77.36111106,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,5556.0,Faridabad,new,Sector 16A,Faridabad,28.367,77.312,199.36,6.82
26500000.0,"Noida, Delhi NCR",1620.0,28.6012989720961,77.4024208823924,3.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,16358.0,Noida,new,Sector 62 Noida,Noida,28.627,77.373,224.41,4.05
28836000.0,"Noida, Delhi NCR",1995.0,28.5028911,77.4257,3.0,4.0,4.0,Ready to Move,New Property,Semi-Furnished,Flat,14454.0,Noida,new,Knowledge Park III,Greater Noida,28.4744,77.504,194.53,8.28
105000000.0,"Noida, Delhi NCR",6250.0,28.5259509261874,77.3615789006735,5.0,6.0,5.0,Ready to Move,Resale,Semi-Furnished,Flat,16800.0,Noida,new,Sector 125 Noida,Noida,28.5448,77.329,202.65,3.81
6000000.0,"Ghaziabad, Delhi NCR",1701.0,28.7830248,77.2667277,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,3527.0,Ghaziabad,new,Loni,Ghaziabad,28.75,77.289,249.45,4.27
11200000.0,"Noida, Delhi NCR",1082.0,28.5759555604904,77.38998224804,2.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,10351.0,Noida,new,Sector 62 Noida,Noida,28.627,77.373,224.41,5.91
9723000.0,"Greater Noida, Delhi NCR",2175.0,28.5719264936297,77.4790180387534,3.0,3.0,2.0,Ready to Move,New Property,Semi-Furnished,Individual House,4470.0,Greater Noida,new,Knowledge Park III,Greater Noida,28.4744,77.504,194.53,11.12
95000000.0,"Gurgaon, Delhi NCR",2700.0,28.4404335,77.1109749,4.0,4.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,35185.0,Gurgaon,new,Aya Nagar,New Delhi,28.4725,77.1097,186.49,3.57
16000000.0,"Noida, Delhi NCR",1440.0,28.5686858258993,77.383394497952,3.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,11111.0,Noida,new,Sector 125 Noida,Noida,28.5448,77.329,202.65,5.94
18000000.0,"Greater Noida, Delhi NCR",1800.0,28.615887848111,77.4262748642862,3.0,4.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat,10000.0,Greater Noida,new,Sector 62 Noida,Noida,28.627,77.373,224.41,5.34
68000000.0,"Faridabad, Delhi NCR",500.0,28.37499743,77.31606637,10.0,5.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,15111.0,Faridabad,new,Sector 16A,Faridabad,28.367,77.312,199.36,0.97
60000000.0,"New Delhi, Delhi NCR",2282.0,28.6619979458338,77.1416002561894,3.0,4.0,4.0,Ready to Move,New Property,Semi-Furnished,Flat,26293.0,New Delhi,new,Shadipur,New Delhi,28.6512,77.1507,202.83,1.49
28100000.0,"Gurgaon, Delhi NCR",1830.0,28.3841326,77.0227967,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,15355.0,Gurgaon,new,Vikas Sadan,Gurgaon,28.45,77.026,177.78,7.33
25000000.0,"New Delhi, Delhi NCR",1200.0,28.6210688113738,77.0905603389775,3.0,3.0,2.0,Ready to Move,New Property,Semi-Furnished,Individual House,20833.0,New Delhi,new,NSIT Dwarka,New Delhi,28.6083,77.0321,212.95,5.88
50000000.0,"Noida, Delhi NCR",162.0,28.5769325,77.343926,6.0,6.0,5.0,Ready to Move,Resale,Semi-Furnished,Flat,28673.0,Noida,new,Sector 125 Noida,Noida,28.5448,77.329,202.65,3.86
