price_total,address,area_sqft,latitude,longitude,bhk,bathrooms,balcony,status,transaction,furnishing,property_type,price_per_sqft,city,nearest_station,station_city,station_lat,station_lon,annual_aqi,dist_to_station_km,log_price_sqft,aqi_100,log_area,furnishing_score,is_new,is_ready,aqi_delta,aqi_delta_100,pct_uplift,price_uplift_rs,ols_residual,pct_uplift_sl,price_uplift_sl
16500000.0,"Sushant Lok 1, Gurgaon, Delhi NCR",1600.0,28.454191207885746,77.08380126953125,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,10312.5,Gurgaon,Aya Nagar,New Delhi,28.4725,77.1097,186.49,3.25,9.241112030642936,1.8649,7.377758908227872,1,0,1,-19.909137430757056,-0.19909137430757057,0.0,0.0,0.5948743270932617,0.0,0.0
11500000.0,"Sector 107, Noida, Delhi NCR",1730.0,28.5461905,77.374932,3.0,4.0,4.0,Ready to Move,New Property,Semi-Furnished,Flat,6647.398843930636,Noida,Sector 125 Noida,Noida,28.5448,77.329,202.65,4.49,8.801980905841654,2.0265,7.455876687491824,1,1,1,-3.7491374307570595,-0.037491374307570595,0.0,0.0,0.1296851467978097,0.0,0.0
3500000.0,"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1050.0,28.610849,77.456875,2.0,2.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat,3333.333333333333,Greater Noida,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,6.41,8.111728083308073,2.1963999999999997,6.956545443151569,1,1,1,13.240862569242921,0.1324086256924292,0.0368949307277215,129132.2575470254,-0.3989383018666608,-0.0010557491800359253,-3695.1221301257387
7500000.0,"Pocket 13, Rohini Sector 20, Sector 20 Rohini, New Delhi - Rohini, Delhi NCR",1032.0,28.710041046142575,77.072265625,4.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat,7267.441860465116,New Delhi,Mundka,New Delhi,28.6943,77.0528,239.13,2.58,8.891159632465031,2.3913,6.939253946041508,0,0,1,32.73086256924293,0.3273086256924293,0.0936935524896687,702701.6436725153,0.5296322649811334,-0.002607740665277136,-19558.054989578523
4200000.0,"Sector 95, Near Reliance Petrol Pump, Gurgaon Haryana, Sector 95, Gurgaon, Delhi NCR",1040.0,28.419763,76.910919,2.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,4038.4615384615386,Gurgaon,Vikas Sadan,Gurgaon,28.45,77.026,177.78,11.74,8.303619091118179,1.7778,6.946975992135418,1,0,1,-28.619137430757064,-0.28619137430757063,0.0,0.0,-0.2671178986243934,0.0,0.0
15800000.0,"Dwarka Sector 12, New Delhi, Sector 12 Dwarka, New Delhi - Dwarka, Delhi NCR",2200.0,28.735019031564,77.0636412189877,4.0,4.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,7181.818181818182,New Delhi,Mundka,New Delhi,28.6943,77.0528,239.13,4.65,8.879307858650789,2.3913,7.696212639346407,1,0,1,32.73086256924293,0.3273086256924293,0.0936935524896687,1480358.1293367655,0.3036757109035211,-0.002607740665277136,-41202.30251137875
25500000.0,"B2 502., Sushant Lok 3, Gurgaon, Delhi NCR",3016.0,28.4197345717027,77.076488969358,4.0,4.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,8454.907161803714,Gurgaon,Vikas Sadan,Gurgaon,28.45,77.026,177.78,5.97,9.042502281000807,1.7778,8.011686729127847,1,0,1,-28.619137430757064,-0.28619137430757063,0.0,0.0,0.2262550963218164,0.0,0.0
4300000.0,"Vaishaali sector 6 near A to Z store, Sector 6 Vaishali, Ghaziabad, Delhi NCR",810.0,28.648588180541992,77.35334014892578,2.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Individual House,5308.641975308642,Ghaziabad,Vasundhara,Ghaziabad,28.659,77.365,225.23,1.62,8.577091332997306,2.2523,6.697034247666484,1,1,1,18.830862569242925,0.18830862569242923,0.052876945135514,227370.86408271015,0.1415610414221024,-0.0015011285077207726,-6454.852583199322
4500000.0,"Mohan Garden, New Delhi - West, Delhi NCR",802.0,28.63306427001953,77.03317260742188,3.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,5610.972568578553,New Delhi,NSIT Dwarka,New Delhi,28.6083,77.0321,212.95,2.76,8.632479346874034,2.1294999999999997,6.687108607866515,1,1,1,6.550862569242923,0.06550862569242924,0.0180865589066456,81389.51507990556,0.165636372832381,-0.000522466970527713,-2351.1013673747084
25000000.0,"B Block, Sector 19, Noida, Delhi NCR",3400.0,28.5782795,77.3223643,7.0,8.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,7352.941176470588,Noida,Sector 125 Noida,Noida,28.5448,77.329,202.65,3.78,8.902855672228222,2.0265,8.131530710604252,1,0,1,-3.7491374307570595,-0.037491374307570595,0.0,0.0,0.1270249162719636,0.0,0.0
6500000.0,"Ashok Nagar, New Delhi - West, Delhi NCR",900.0,28.6379508972168,77.10189819335938,2.0,2.0,2.0,Ready to Move,New Property,Semi-Furnished,Individual House,7222.222222222223,New Delhi,Pusa DPCC,New Delhi,28.6381,77.1497,201.17,4.67,8.884917971541554,2.0117,6.802394763324311,1,1,1,-5.229137430757078,-0.052291374307570776,0.0,0.0,0.3592580342296827,0.0,0.0
3800000.0,"Sahibabad, Ghaziabad, Delhi NCR",900.0,28.6644882,77.3474938,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Individual House,4222.222222222223,Ghaziabad,Vasundhara,Ghaziabad,28.659,77.365,225.23,1.81,8.348116861372304,2.2523,6.802394763324311,2,0,1,18.830862569242925,0.18830862569242923,0.052876945135514,200932.3915149532,-0.0990039348234699,-0.0015011285077207726,-5704.288329338936
19000000.0,"DLF City Phase 5, Gurgaon, Delhi NCR",2400.0,28.4494571685791,77.10529327392578,3.0,3.0,4.0,Ready to Move,Resale,Semi-Furnished,Individual House,7916.666666666667,Gurgaon,Aya Nagar,New Delhi,28.4725,77.1097,186.49,2.6,8.976725520794677,1.8649,7.783224016336037,1,0,1,-19.909137430757056,-0.19909137430757057,0.0,0.0,0.2369921716457597,0.0,0.0
5200000.0,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",1155.0,28.646286,77.406051,2.0,2.0,4.0,Ready to Move,Resale,Semi-Furnished,Individual House,4502.164502164502,Ghaziabad,Sector 62 Noida,Noida,28.627,77.373,224.41,3.87,8.412313560595761,2.2441,7.051855622955894,1,0,1,18.01086256924293,0.1801086256924293,0.0505172079869304,262689.48153203854,-0.0550151089164554,-0.001435808013097839,-7466.2016681087625
10000000.0,"falacita tower, Sector 78, Noida, Delhi NCR",1550.0,28.562957,77.3869878873777,3.0,3.0,3.0,Ready to Move,New Property,Semi-Furnished,Individual House,6451.612903225807,Noida,Sector 125 Noida,Noida,28.5448,77.329,202.65,6.01,8.772085441045027,2.0265,7.346010209913293,1,1,1,-3.7491374307570595,-0.037491374307570595,0.0,0.0,0.1251236430387852,0.0,0.0
7000000.0,"M-201., Sector 37D, Gurgaon, Delhi NCR",1303.0,28.447972,76.970278,3.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,5372.217958557176,Gurgaon,Vikas Sadan,Gurgaon,28.45,77.026,177.78,5.45,8.588996129894742,1.7778,7.172424577124845,1,0,1,-28.619137430757064,-0.28619137430757063,0.0,0.0,-0.0337267412011499,0.0,0.0
3700000.0,"Flat no 1501 floor 15 Tower C4 Supertech Eco Village 2 Greater Noida West, Greater Noida West, Greater Noida, Delhi NCR",1106.0,28.608715057373047,77.44337463378906,2.0,2.0,3.0,Ready to Move,Resale,Unfurnished,Individual House,3345.388788426764,Greater Noida,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,6.48,8.115338195532173,2.1963999999999997,7.00850518208228,0,0,1,13.240862569242921,0.1324086256924292,0.0368949307277215,136511.2436925697,-0.3154876644132418,-0.0010557491800359253,-3906.271966132924
2480000.0,"84A, E-Block, Gali No. 6, Uttam Nagar West, New Delhi, Uttam Nagar West, New Delhi - West, Delhi NCR",600.0,28.621767,77.055846,2.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat,4133.333333333333,New Delhi,NSIT Dwarka,New Delhi,28.6083,77.0321,212.95,2.76,8.326839462925019,2.1294999999999997,6.396929655216146,1,0,1,6.550862569242923,0.06550862569242924,0.0180865589066456,44854.66608848128,-0.0208284010328849,-0.000522466970527713,-1295.718086908728
7059999.999999999,"G 60/A Peer baba road, Om Vihar, New Delhi - West, Delhi NCR",1350.0,28.6230185,77.0516675,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,5229.629629629629,New Delhi,NSIT Dwarka,New Delhi,28.6083,77.0321,212.95,2.52,8.56209573803695,2.1294999999999997,7.2078598714324755,1,0,1,6.550862569242923,0.06550862569242924,0.0180865589066456,127691.10588091846,0.0274365828805613,-0.000522466970527713,-3688.616811925653
10500000.0,"Sector 51, Gurgaon, Mayfield Garden, Gurgaon, Delhi NCR",1425.0,28.432336,77.065818,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,7368.421052631579,Gurgaon,Vikas Sadan,Gurgaon,28.45,77.026,177.78,4.36,8.904958722425,1.7778,7.261927092702751,1,0,1,-28.619137430757064,-0.28619137430757063,0.0,0.0,0.2615975884813952,0.0,0.0
3500000.0,"Pratap Vihar, Ghaziabad, Delhi NCR",900.0,28.6499845,77.4065455,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,3888.8888888888887,Ghaziabad,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,3.94,8.265878763135332,2.1963999999999997,6.802394763324311,1,0,1,13.240862569242921,0.1324086256924292,0.0368949307277215,129132.2575470254,-0.1569790856336865,-0.0010557491800359253,-3695.1221301257387
4900000.0,"nirala aspire, C-16, Greater Noida, Delhi NCR",1180.0,28.453581,77.556221,2.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat,4152.542372881356,Greater Noida,Knowledge Park III,Greater Noida,28.4744,77.504,194.53,5.61,8.331476045621145,1.9453,7.07326971745971,1,0,1,-11.869137430757064,-0.11869137430757064,0.0,0.0,-0.2225502830101771,0.0,0.0
12000000.0,"E 2002 Apex Athena sector 75 Noida, Sector 75, Noida, Delhi NCR",2099.0,28.576256,77.383182,3.0,4.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,5717.008099094807,Noida,Sector 62 Noida,Noida,28.627,77.373,224.41,5.73,8.651200887931642,2.2441,7.649216319820633,1,0,1,18.01086256924293,0.1801086256924293,0.0505172079869304,606206.4958431659,0.0461276310501883,-0.001435808013097839,-17229.69615717407
25000000.0,"Kalu Sarai, New Delhi - South, Delhi NCR",2000.0,28.54167938232422,77.20217895507812,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,12500.0,New Delhi,Sri Aurobindo Marg,New Delhi,28.5407,77.2011,188.18,0.15,9.433483923290392,1.8818,7.600902459542082,1,0,1,-18.21913743075706,-0.1821913743075706,0.0,0.0,0.740416152914877,0.0,0.0
2650000.0,"Tughlakabad Extension, New Delhi - South, Delhi NCR",700.0,28.52113342285156,77.25788116455078,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat,3785.714285714286,New Delhi,Okhla Phase 2,New Delhi,28.53,77.28,209.05,2.38,8.238989862919,2.0905,6.551080335043404,2,0,1,2.650862569242946,0.026508625692429462,0.0072798516798908,19291.606951710804,-0.1944535660797974,-0.00021145361831964582,-560.3520885470614
14000000.0,"Sector 68, Gurgaon, Delhi NCR",1950.0,28.3854347,77.0485783,3.0,3.0,5.0,Ready to Move,Resale,Semi-Furnished,Individual House,7179.48717948718,Gurgaon,Vikas Sadan,Gurgaon,28.45,77.026,177.78,7.51,8.87898323602174,1.7778,7.575584651557793,1,0,1,-28.619137430757064,-0.28619137430757063,0.0,0.0,0.1632962338941563,0.0,0.0
4000000.0,"B-4, A-12, Shalimar Garden Extension 2, Ghaziabad, 201011, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",1100.0,28.68596839904785,77.35089874267578,2.0,2.0,1.0,Ready to Move,Resale,Furnished,Individual House,3636.363636363637,Ghaziabad,Vasundhara,Ghaziabad,28.659,77.365,225.23,3.3,8.198739460297704,2.2523,7.003065458786462,2,0,1,18.830862569242925,0.18830862569242923,0.052876945135514,211507.780542056,-0.2946537175405321,-0.0015011285077207726,-6004.5140308830905
6000000.0,"GH05/A, Noida-Greater Noida Expy, Sector 137, Noida, Uttar Pradesh 201305, Sector 137, Noida, Delhi NCR",1110.0,28.513352,77.406026,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,5405.405405405405,Noida,Sector 125 Noida,Noida,28.5448,77.329,202.65,8.3,8.595154732885948,2.0265,7.01211529430638,1,0,1,-3.7491374307570595,-0.037491374307570595,0.0,0.0,0.0774484491656437,0.0,0.0
4000000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1200.0,28.7040534,77.4373305,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,3333.333333333333,Ghaziabad,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,4.15,8.111728083308073,2.1963999999999997,7.090076835776092,1,0,1,13.240862569242921,0.1324086256924292,0.0368949307277215,147579.72291088616,-0.3774659817058019,-0.0010557491800359253,-4222.996720143701
3700000.0,"Svl708., Sector 16, Greater Noida, Delhi NCR",990.0,28.577868,77.48322,2.0,2.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,3737.373737373737,Greater Noida,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,10.7,8.226138434485817,2.1963999999999997,6.897704943128636,1,0,1,13.240862569242921,0.1324086256924292,0.0368949307277215,136511.2436925697,-0.2186968584942779,-0.0010557491800359253,-3906.271966132924
11000000.0,"sec 2 rajnagar ground floor, Raj Nagar, Ghaziabad, Delhi NCR",1800.0,28.68210792541504,77.44657897949219,3.0,3.0,2.0,Ready to Move,Resale,Unfurnished,Flat,6111.111111111111,Ghaziabad,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,1.74,8.717863886878389,2.1963999999999997,7.495541943884256,0,0,1,13.240862569242921,0.1324086256924292,0.0368949307277215,405844.23800493695,0.174732885097951,-0.0010557491800359253,-11613.240980395178
27000000.0,"Block B, Sushant Lok 1, Gurgaon, Delhi NCR",4000.0,28.454191207885746,77.08380126953125,5.0,5.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,6750.0,Gurgaon,Aya Nagar,New Delhi,28.4725,77.1097,186.49,3.25,8.817297783866575,1.8649,8.294049640102028,1,0,1,-19.909137430757056,-0.19909137430757057,0.0,0.0,-0.0402261483129695,0.0,0.0
5350000.0,"Greater Noida West, Greater Noida, Delhi NCR",1300.0,28.60483,77.434908,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,4115.384615384615,Greater Noida,Sector 62 Noida,Noida,28.627,77.373,224.41,6.53,8.322487575422562,2.2441,7.170119543449628,1,0,1,18.01086256924293,0.1801086256924293,0.0505172079869304,270267.0627300781,-0.1721114100220173,-0.001435808013097839,-7681.572870073439
3500000.0,"Noida Extension, Noida, Delhi NCR",995.0,28.605958,77.444512,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Individual House,3517.5879396984924,Noida,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,6.79,8.16553078930105,2.1963999999999997,6.902742737158593,0,0,1,13.240862569242921,0.1324086256924292,0.0368949307277215,129132.2575470254,-0.2409074528924168,-0.0010557491800359253,-3695.1221301257387
9900000.0,"Pitampura, qublock56a, Paschim Vihar, New Delhi - West, Delhi NCR",1290.0,28.6677244,77.0979515,3.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat,7674.418604651163,New Delhi,Punjabi Bagh,New Delhi,28.6726,77.1312,210.67,3.29,8.945647817749101,2.1067,7.162397497355718,2,0,1,4.270862569242922,0.042708625692429225,0.0117547932757791,116372.45343021317,0.3756743599799783,-0.00034065552930440113,-3372.4897401135713
9000000.0,"Sector 37D, Gurgaon, Delhi NCR",1788.0,28.455376,76.97621181,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,5033.557046979866,Gurgaon,Vikas Sadan,Gurgaon,28.45,77.026,177.78,4.9,8.523882179567034,1.7778,7.488852955733459,1,0,1,-28.619137430757064,-0.28619137430757063,0.0,0.0,-0.1718054792561449,0.0,0.0
3400000.0,"G78 C/B2 3rd floor Kiran Garden Extension Uttam Nagar New Delhi, Uttam Nagar, New Delhi - West, Delhi NCR",654.0,28.6212874,77.0530735,2.0,2.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,5198.7767584097855,New Delhi,NSIT Dwarka,New Delhi,28.6083,77.0321,212.95,2.51,8.556178638129191,2.1294999999999997,6.483107351457199,1,1,1,6.550862569242923,0.06550862569242924,0.0180865589066456,61494.3002825953,0.1363760352307874,-0.000522466970527713,-1776.387699794224
5000000.0,"Sector 120, Noida, Delhi NCR",1077.0,28.532778,77.377052,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,4642.525533890436,Noida,Sector 125 Noida,Noida,28.5448,77.329,202.65,4.88,8.443013793241986,2.0265,6.981934677156389,1,0,1,-3.7491374307570595,-0.037491374307570595,0.0,0.0,-0.067733183182586,0.0,0.0
16000000.0,"Sushant Lok 1 Block C, Gurgaon, Delhi NCR",2000.0,28.454517364501957,77.08187103271484,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,8000.0,Gurgaon,Aya Nagar,New Delhi,28.4725,77.1097,186.49,3.38,8.987196820661973,1.8649,7.600902459542082,1,0,1,-19.909137430757056,-0.19909137430757057,0.0,0.0,0.2895047503265271,0.0,0.0
22500000.0,"Rajouri Garden, New Delhi - West, Delhi NCR",1800.0,28.643348693847656,77.12055969238281,4.0,4.0,2.0,Ready to Move,Resale,Furnished,Individual House,12500.0,New Delhi,Pusa DPCC,New Delhi,28.6381,77.1497,201.17,2.9,9.433483923290392,2.0117,7.495541943884256,2,0,1,-5.229137430757078,-0.052291374307570776,0.0,0.0,0.7606965569452377,0.0,0.0
19800000.0,"Sohna Road, Gurgaon, Sector 49, Gurgaon, Delhi NCR",2560.0,28.4101768987235,77.0502839431889,4.0,4.0,7.0,Ready to Move,Resale,Semi-Furnished,Flat,7734.375,Gurgaon,Vikas Sadan,Gurgaon,28.45,77.026,177.78,5.02,8.953429958191155,1.7778,7.847762537473608,1,0,1,-28.619137430757064,-0.28619137430757063,0.0,0.0,0.1749818290204334,0.0,0.0
30000000.0,"house no. 741, Sector 23A, Gurugram, Haryana 122017, Carterpuri Village, Gurgaon, Delhi NCR",4200.0,28.5103,77.053103,4.0,4.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,7142.857142857143,Gurgaon,IGI Airport T3,New Delhi,28.5562,77.1,203.43,6.86,8.87386813535497,2.0343,8.34283980427146,1,0,1,-2.9691374307570584,-0.029691374307570583,0.0,0.0,0.0514461963305183,0.0,0.0
7809999.999999999,"Vaishali, Ghaziabad, Delhi NCR",1350.0,28.645769,77.38511,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,5785.185185185184,Ghaziabad,Sector 62 Noida,Noida,28.627,77.373,224.41,2.4,8.663055650383393,2.2441,7.2078598714324755,1,0,1,18.01086256924293,0.1801086256924293,0.0505172079869304,394539.39437792706,0.159754174245231,-0.001435808013097839,-11213.660582294122
30000000.0,"Sector 128, NoidaSector 128, Noida, Delhi NCR",4000.0,28.520732,77.356491,4.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Individual House,7500.0,Noida,Sector 125 Noida,Noida,28.5448,77.329,202.65,3.79,8.922658299524402,2.0265,8.294049640102028,1,0,1,-3.7491374307570595,-0.037491374307570595,0.0,0.0,0.1093525255415901,0.0,0.0
16000000.0,"Palam Vihar, Gurgaon, Delhi NCR",1950.0,28.508031845092773,77.03360748291016,4.0,4.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,8205.128205128205,Gurgaon,Vikas Sadan,Gurgaon,28.45,77.026,177.78,6.5,9.012514628646263,1.7778,7.575584651557793,1,0,1,-28.619137430757064,-0.28619137430757063,0.0,0.0,0.2968276265186791,0.0,0.0
16000000.0,"Sector 10 Dwarka, New Delhi - Dwarka, Delhi NCR",1800.0,28.5843563079834,77.0577621459961,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,8888.888888888889,New Delhi,Dwarka Sector 8,New Delhi,28.5825,77.046,229.58,1.17,9.0925573363198,2.2958000000000003,7.495541943884256,1,0,1,23.180862569242947,0.23180862569242947,0.0654839925460415,1047743.8807366646,0.5370661710331373,-0.001847574315445244,-29561.189047123902
6000000.0,"SRS Pearl Floors, Sector 87, Faridabad, Delhi NCR",1437.0,28.4120224356186,77.3436620234332,3.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,4175.365344467641,Faridabad,Sector 16A,Faridabad,28.367,77.312,199.36,5.89,8.336957141113304,1.9936,7.270312886079025,1,1,1,-7.039137430757052,-0.07039137430757052,0.0,0.0,-0.3015520497827815,0.0,0.0
4500000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",1000.0,28.6470245,77.3402594,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,4500.0,Ghaziabad,Anand Vihar,New Delhi,28.6469,77.3152,247.76,2.45,8.411832675758411,2.4776,6.907755278982137,1,0,1,41.360862569242926,0.41360862569242923,0.1198274119895816,539223.3539531176,0.0416238628557863,-0.0032941783649214074,-14823.802642146333
3060000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",875.0,28.7040534,77.4373305,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat,3497.1428571428573,Ghaziabad,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,4.15,8.159701587570948,2.1963999999999997,6.774223886357614,0,0,1,13.240862569242921,0.1324086256924292,0.0368949307277215,112898.48802682792,-0.2171016683141413,-0.0010557491800359253,-3230.5924909099317
8500000.0,"Vatika Road, Near Antriksh Heights, Sector 82, Gurugram, Haryana 122004, Sector 82, Gurgaon, Delhi NCR",1690.0,28.393665,76.962842,3.0,3.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,5029.585798816568,Gurgaon,Vikas Sadan,Gurgaon,28.45,77.026,177.78,8.8,8.523092913543426,1.7778,7.432483807917119,1,0,1,-28.619137430757064,-0.28619137430757063,0.0,0.0,-0.1595966604591918,0.0,0.0
6500000.0,"2076 katra gokul shah, Sitaram Bazar, New Delhi - Central, Delhi NCR",900.0,28.646432,77.2323695,3.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat,7222.222222222223,New Delhi,Chandni Chowk,New Delhi,28.6562,77.23,245.34,1.11,8.884917971541554,2.4534,6.802394763324311,2,0,1,38.94086256924294,0.3894086256924294,0.1124366597199528,730838.2881796936,0.4928236085967867,-0.0031017371400255955,-20161.29141016637
19000000.0,"Sir Chotu Ram Marg, Sector 4 Rohini, New Delhi - Rohini, Delhi NCR",2400.0,28.712018,77.097125,5.0,4.0,4.0,Ready to Move,Resale,Furnished,Individual House,7916.666666666667,New Delhi,Rohini,New Delhi,28.7041,77.1172,220.66,2.15,8.976725520794677,2.2066,7.783224016336037,2,0,1,14.260862569242931,0.14260862569242932,0.0397929442933702,756065.941574034,0.290931882712977,-0.0011370317792438467,-21603.603805633087
9500000.0,"Sector 61, Noida, Delhi NCR",1625.0,28.6008294875727,77.3690944409568,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,5846.153846153846,Noida,Sector 62 Noida,Noida,28.627,77.373,224.41,2.93,8.673539261806932,2.2441,7.393263094763838,1,0,1,18.01086256924293,0.1801086256924293,0.0505172079869304,479913.4758758397,0.1274859095765812,-0.001435808013097839,-13640.17612442947
7020000.0,"Chi 4, Greater Noida, Delhi NCR",1600.0,28.4329494549295,77.517838,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,4387.5,Greater Noida,Knowledge Park III,Greater Noida,28.4744,77.504,194.53,4.8,8.386514867774121,1.9453,7.377758908227872,1,0,1,-11.869137430757064,-0.11869137430757064,0.0,0.0,-0.237723207563814,0.0,0.0
3350000.0,"SCC Heights, Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",1025.0,28.7062757570334,77.4187932537269,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,3268.292682926829,Ghaziabad,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,4.92,8.09202301222874,2.1963999999999997,6.932447891572509,1,0,1,13.240862569242921,0.1324086256924292,0.0368949307277215,123598.01793786716,-0.3608236097900903,-0.0010557491800359253,-3536.75975312035
27500000.0,"Sector 30 Block A, Gurgaon, Delhi NCR",2658.0,28.458395,77.057162,3.0,4.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,10346.12490594432,Gurgaon,Vikas Sadan,Gurgaon,28.45,77.026,177.78,3.19,9.244367323363608,1.7778,7.885329239273191,1,0,1,-28.619137430757064,-0.28619137430757063,0.0,0.0,0.4572567397238103,0.0,0.0
30000000.0,"Sector 112, Gurgaon, Delhi NCR",3685.0,28.5301479,77.0164465,3.0,3.0,2.0,Ready to Move,Resale,Furnished,Flat,8141.112618724559,Gurgaon,Dwarka Sector 8,New Delhi,28.5825,77.046,229.58,6.5,9.004682135002993,2.2958000000000003,8.212025804623437,2,0,1,23.180862569242947,0.23180862569242947,0.0654839925460415,1964519.776381246,0.2444192258242274,-0.001847574315445244,-55427.22946335732
9000000.0,"Janakpuri, New Delhi - West, Delhi NCR",1100.0,28.621054,77.0905294,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat,8181.818181818182,New Delhi,NSIT Dwarka,New Delhi,28.6083,77.0321,212.95,5.88,9.009669676514031,2.1294999999999997,7.003065458786462,0,0,1,6.550862569242923,0.06550862569242924,0.0180865589066456,162779.0301598111,0.5617924941471024,-0.000522466970527713,-4702.202734749417
4600000.0,"Sector-91, Surya Nagar, Phase-2, Faridabad, Sector 91, Faridabad, Delhi NCR",1350.0,28.4768564,77.333194,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,3407.4074074074074,Faridabad,Dr Karni Singh,New Delhi,28.4985,77.3023,202.51,3.86,8.133706990026848,2.0251,7.2078598714324755,1,0,1,-3.8891374307570743,-0.038891374307570746,0.0,0.0,-0.4295188465388158,0.0,0.0
7750000.0,"Palam Vihar, Gurgaon, Delhi NCR",1145.0,28.5134949847643,77.0365799274234,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,6768.558951965066,Gurgaon,Vikas Sadan,Gurgaon,28.45,77.026,177.78,7.14,8.82004348534119,1.7778,7.0431599159883405,1,0,1,-28.619137430757064,-0.28619137430757063,0.0,0.0,0.2271275759405089,0.0,0.0
14500000.0,"Sector 19, Faridabad, Delhi NCR",3020.0,28.422054290771484,77.31439208984375,3.0,3.0,2.0,Ready to Move,Resale,Unfurnished,Flat,4801.324503311258,Faridabad,Sector 16A,Faridabad,28.367,77.312,199.36,6.13,8.476647097021887,1.9936,8.013012110368916,0,0,1,-7.039137430757052,-0.07039137430757052,0.0,0.0,-0.2412982433404416,0.0,0.0
3500000.0,"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1100.0,28.5827632997497,77.4412209176754,2.0,2.0,3.0,Ready to Move,Resale,Unfurnished,Individual House,3181.818181818182,Greater Noida,Sector 62 Noida,Noida,28.627,77.373,224.41,8.28,8.065208067673181,2.2441,7.003065458786462,0,0,1,18.01086256924293,0.1801086256924293,0.0505172079869304,176810.22795425673,-0.3513114356755196,-0.001435808013097839,-5025.328045842437
